n,int
1200,11.7067
1200,12.2133
1200,12.16
1200,11.8133
1200,12.2933
1200,11.5333
1200,11.8133
1200,11.7067
1200,11.7333
1200,12.2933
1200,12.0667
1200,12.0133
1200,11.9867
1200,12.0667
1200,12
1200,12.0533
1200,11.6
1200,12.0933
1200,12.28
1200,12.28
1200,11.9733
1200,11.8267
1200,12.12
1200,12.2267
1200,12.1867
1200,12
1250,11.968
1250,12.1216
1250,12.0064
1250,12.224
1250,11.8784
1250,11.9936
1250,12.1088
1250,12.1472
1250,12.1088
1250,11.8784
1250,11.9296
1250,12.0832
1250,11.968
1250,12.1472
1250,11.7248
1250,11.6864
1250,12.224
1250,12.0576
1250,11.8784
1250,11.712
1250,12.0576
1250,11.9424
1250,11.712
1250,11.8656
1250,11.4816
1250,11.584
1250,12.16
1250,12.5056
1250,11.8912
1250,11.7248
1250,11.9168
1250,11.7376
1250,12.032
1250,12.1344
1250,12.3776
1250,11.8656
1250,12.1856
1250,11.84
1250,12.16
1250,11.7376
1250,11.904
1250,12.1472
1250,11.8144
1250,12.096
1250,12.1088
1250,12.2496
1250,11.712
1250,12.032
1250,12.0064
1250,12.1984
1300,11.84
1300,12.2708
1300,12.1354
1300,11.9877
1300,12.3692
1300,12.32
1300,11.8769
1300,11.8154
1300,11.7046
1300,11.6677
1300,11.9508
1300,11.84
1300,11.6677
1300,11.8769
1300,11.9877
1300,12.0123
1300,11.9508
1300,11.9138
1300,12.2831
1300,12.2462
1300,11.6677
1300,12
1300,12.1969
1300,11.9877
1300,12.3692
1300,11.9385
1300,11.7292
1300,11.8277
1300,11.8277
1300,11.7662
1300,12.1477
1300,11.6677
1300,12.1231
1300,11.8646
1300,12.2338
1300,12.0862
1300,11.8646
1300,11.9262
1300,11.9262
1300,11.9631
1300,11.8646
1300,12.1846
1300,11.9015
1300,11.9385
1300,12.2215
1300,12.2215
1300,11.9138
1300,11.7538
1300,12.4062
1300,12.6154
1350,12.1837
1350,11.9467
1350,11.8044
1350,11.9822
1350,11.8993
1350,12.1837
1350,11.7333
1350,12.0533
1350,12.1956
1350,12.243
1350,11.9941
1350,12.077
1350,11.8281
1350,11.7215
1350,12.2548
1350,12.3022
1350,12.077
1350,12.0652
1350,11.8044
1350,11.9111
1350,12.4207
1350,12.16
1350,12.2311
1350,12.3259
1350,12.2311
1350,11.8993
1350,11.8637
1350,12.0415
1350,11.5674
1350,12.0178
1350,12.1363
1350,11.923
1350,11.9704
1350,12.1481
1350,12.2074
1350,12.243
1350,11.7926
1350,12.1126
1350,11.8519
1350,12.0533
1350,11.9111
1350,12.2548
1350,12.2311
1350,12.2548
1350,12.2193
1350,12.1481
1350,12.3259
1350,12.1126
1350,11.9822
1350,12.1126
1400,12.0343
1400,12.2743
1400,12.0914
1400,12.1943
1400,11.9314
1400,12.3886
1400,11.8971
1400,12.1257
1400,11.9886
1400,11.8743
1400,12.2743
1400,12.1257
1400,12.1371
1400,11.7486
1400,12.1486
1400,12.0457
1400,12.0571
