n,p,tn
940000,0.1,135
940000,0.1,117
940000,0.1,129
940000,0.1,144
940000,0.1,149
940000,0.1,132
940000,0.1,127
940000,0.1,136
940000,0.1,136
940000,0.1,135
940000,0.1,134
940000,0.1,136
940000,0.1,134
940000,0.1,144
940000,0.1,158
940000,0.1,132
940000,0.1,128
940000,0.1,133
940000,0.1,141
940000,0.1,125
940000,0.1,138
940000,0.1,155
940000,0.1,122
940000,0.1,139
940000,0.1,130
940000,0.1,143
940000,0.1,172
940000,0.1,123
940000,0.1,125
940000,0.1,160
940000,0.1,129
940000,0.1,165
940000,0.1,150
940000,0.1,128
940000,0.1,147
940000,0.1,155
940000,0.1,168
940000,0.1,146
940000,0.1,122
940000,0.1,152
940000,0.1,142
950000,0.1,168
950000,0.1,124
950000,0.1,165
950000,0.1,126
950000,0.1,143
950000,0.1,163
950000,0.1,161
950000,0.1,136
950000,0.1,130
950000,0.1,123
950000,0.1,137
950000,0.1,144
950000,0.1,127
950000,0.1,122
950000,0.1,142
950000,0.1,141
950000,0.1,137
950000,0.1,131
950000,0.1,126
950000,0.1,134
950000,0.1,127
950000,0.1,144
950000,0.1,141
950000,0.1,137
950000,0.1,140
950000,0.1,126
950000,0.1,127
950000,0.1,133
950000,0.1,140
950000,0.1,122
950000,0.1,152
950000,0.1,156
950000,0.1,152
950000,0.1,141
950000,0.1,135
950000,0.1,119
950000,0.1,161
950000,0.1,122
950000,0.1,129
950000,0.1,144
950000,0.1,144
950000,0.1,131
950000,0.1,122
950000,0.1,131
950000,0.1,124
950000,0.1,138
950000,0.1,131
950000,0.1,145
950000,0.1,140
950000,0.1,129
960000,0.1,148
960000,0.1,132
960000,0.1,133
960000,0.1,161
960000,0.1,145
960000,0.1,123
960000,0.1,140
960000,0.1,169
960000,0.1,133
960000,0.1,135
960000,0.1,141
960000,0.1,144
960000,0.1,138
960000,0.1,139
960000,0.1,134
960000,0.1,131
960000,0.1,143
960000,0.1,116
960000,0.1,148
960000,0.1,132
960000,0.1,151
960000,0.1,146
960000,0.1,140
960000,0.1,133
960000,0.1,119
960000,0.1,125
960000,0.1,141
960000,0.1,165
960000,0.1,141
960000,0.1,134
960000,0.1,148
960000,0.1,137
960000,0.1,131
960000,0.1,125
960000,0.1,134
960000,0.1,143
960000,0.1,141
960000,0.1,155
960000,0.1,126
960000,0.1,137
960000,0.1,129
960000,0.1,143
960000,0.1,127
960000,0.1,132
960000,0.1,125
960000,0.1,148
960000,0.1,126
960000,0.1,139
960000,0.1,152
960000,0.1,146
970000,0.1,164
970000,0.1,152
970000,0.1,122
970000,0.1,130
970000,0.1,118
970000,0.1,127
970000,0.1,126
970000,0.1,123
970000,0.1,135
970000,0.1,130
970000,0.1,129
970000,0.1,125
970000,0.1,155
970000,0.1,149
970000,0.1,129
970000,0.1,127
970000,0.1,145
970000,0.1,124
970000,0.1,130
970000,0.1,144
970000,0.1,133
970000,0.1,146
970000,0.1,155
970000,0.1,136
970000,0.1,122
970000,0.1,122
970000,0.1,126
970000,0.1,132
970000,0.1,131
970000,0.1,135
970000,0.1,126
970000,0.1,126
970000,0.1,132
970000,0.1,134
970000,0.1,133
970000,0.1,127
970000,0.1,114
970000,0.1,137
970000,0.1,138
970000,0.1,146
970000,0.1,148
970000,0.1,152
970000,0.1,132
970000,0.1,132
970000,0.1,141
970000,0.1,128
970000,0.1,134
970000,0.1,128
970000,0.1,151
970000,0.1,127
980000,0.1,138
980000,0.1,124
980000,0.1,143
980000,0.1,118
980000,0.1,145
980000,0.1,124
980000,0.1,135
980000,0.1,127
980000,0.1,137
980000,0.1,137
980000,0.1,143
980000,0.1,112
980000,0.1,133
980000,0.1,128
980000,0.1,132
980000,0.1,139
980000,0.1,134
980000,0.1,144
980000,0.1,150
980000,0.1,141
980000,0.1,143
980000,0.1,127
980000,0.1,132
980000,0.1,141
980000,0.1,136
980000,0.1,160
980000,0.1,131
980000,0.1,122
980000,0.1,135
980000,0.1,130
980000,0.1,124
980000,0.1,138
980000,0.1,139
980000,0.1,136
980000,0.1,135
980000,0.1,167
980000,0.1,138
980000,0.1,138
980000,0.1,146
980000,0.1,121
980000,0.1,145
980000,0.1,127
980000,0.1,142
980000,0.1,122
980000,0.1,140
980000,0.1,137
980000,0.1,142
980000,0.1,119
980000,0.1,137
980000,0.1,137
990000,0.1,135
990000,0.1,161
990000,0.1,148
990000,0.1,135
990000,0.1,145
990000,0.1,128
990000,0.1,144
990000,0.1,151
990000,0.1,140
990000,0.1,133
990000,0.1,144
990000,0.1,134
990000,0.1,129
990000,0.1,132
990000,0.1,159
990000,0.1,128
990000,0.1,133
990000,0.1,125
990000,0.1,137
990000,0.1,135
990000,0.1,179
990000,0.1,142
990000,0.1,133
990000,0.1,133
990000,0.1,130
990000,0.1,137
990000,0.1,132
990000,0.1,131
990000,0.1,133
990000,0.1,151
990000,0.1,120
990000,0.1,129
990000,0.1,140
990000,0.1,123
990000,0.1,139
990000,0.1,145
990000,0.1,140
990000,0.1,147
990000,0.1,136
990000,0.1,140
990000,0.1,176
990000,0.1,135
990000,0.1,126
990000,0.1,155
990000,0.1,137
990000,0.1,159
990000,0.1,148
990000,0.1,159
990000,0.1,137
990000,0.1,132
1000000,0.1,143
1000000,0.1,127
1000000,0.1,132
1000000,0.1,144
1000000,0.1,136
1000000,0.1,150
1000000,0.1,135
1000000,0.1,135
1000000,0.1,122
1000000,0.1,129
1000000,0.1,126
1000000,0.1,127
1000000,0.1,131
1000000,0.1,139
1000000,0.1,143
1000000,0.1,125
1000000,0.1,147
1000000,0.1,138
1000000,0.1,138
1000000,0.1,127
1000000,0.1,141
1000000,0.1,137
1000000,0.1,131
1000000,0.1,129
1000000,0.1,139
1000000,0.1,133
1000000,0.1,137
1000000,0.1,134
1000000,0.1,173
1000000,0.1,133
1000000,0.1,123
1000000,0.1,124
1000000,0.1,133
1000000,0.1,122
1000000,0.1,146
1000000,0.1,146
1000000,0.1,125
1000000,0.1,138
1000000,0.1,137
1000000,0.1,170
1000000,0.1,121
1000000,0.1,126
1000000,0.1,123
1000000,0.1,122
1000000,0.1,128
1000000,0.1,136
1000000,0.1,136
1000000,0.1,135
1000000,0.1,144
1000000,0.1,138
